Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
-23.718526,0.313823,15.291767,3.911077,27.797832
-23.073728,0.304286,8.198986,3.749877,27.666293
-22.815808,0.301984,14.356809,2.81492,27.797832
-21.268293,0.30034,4.813795,5.007234,27.797832
-20.591255,0.313823,8.102266,5.813232,27.666293
-19.624058,0.313494,7.908826,5.587553,27.764947
-19.495098,0.313165,10.16562,7.457468,27.633409
-19.624058,0.316782,10.3913,-2.117787,27.830717
-19.333898,0.313494,2.8794,1.525323,27.99514
-19.914217,0.347365,5.426353,5.780992,27.732063
-20.365575,0.359204,7.006109,0.300207,27.732063
-21.751892,0.350654,17.226162,2.234602,27.699178
-22.525649,0.358875,6.844909,-0.634751,27.732063
-22.654609,0.358217,11.068338,3.620918,27.863602
-23.944205,0.353613,15.324007,6.61923,27.600524
-24.298844,0.331252,8.392425,-0.82819,27.699178
-24.846923,0.335198,10.29458,1.138445,27.732063
-24.298844,0.338157,11.745376,2.557001,27.699178
-24.040925,0.332896,6.909389,-2.891545,27.666293
-24.750203,0.3033,4.942754,-5.374018,27.732063
-22.848048,0.268442,7.006109,-3.504103,27.764947
-20.526775,0.244107,2.234602,-2.988264,27.732063
-17.528464,0.208592,4.104517,-7.082733,27.863602
-14.852551,0.182941,0.106767,-2.762585,27.863602
-11.62856,0.124078,5.555313,-2.021067,27.732063
-8.694728,0.105662,-5.245058,-6.470175,27.797832
-6.437935,0.09481,-3.278423,2.202362,27.732063
-5.309538,0.093495,-1.601948,0.106767,27.732063
-1.892107,0.104347,-5.922096,-5.277298,27.764947
1.557563,0.10928,-2.343466,2.137882,27.633409
4.136756,0.128682,-4.761459,-3.213944,27.863602
5.652032,0.145782,-6.405695,-8.27561,27.732063
6.36131,0.155647,-5.374018,-2.633625,27.764947
7.618667,0.160251,-6.534654,-0.89267,27.534754
8.198986,0.155647,-1.086109,-3.052744,27.732063
8.134506,0.143151,-4.084421,-5.470737,27.962256
8.585865,0.127037,-7.856491,-4.277861,27.797832
10.036661,0.125393,-10.338964,0.074527,27.732063
11.809856,0.121118,-9.726406,1.138445,27.797832
12.196735,0.092509,-6.212255,1.460844,27.863602
12.519134,0.071462,-9.661926,0.396927,28.028025
13.647531,0.06653,-19.591818,-2.633625,27.863602
14.485769,0.048772,-14.433432,1.815483,27.666293
15.259527,0.030685,-8.436809,5.587553,27.732063
15.614166,0.015229,-12.112159,2.7182,27.797832
17.064962,-0.018313,-10.661363,-0.79595,27.830717
19.418476,-0.030809,-17.947582,2.234602,27.764947
20.579113,-0.048567,-11.531841,7.392988,27.699178
21.320632,-0.06468,-12.724717,3.072839,27.797832
24.383424,-0.060734,-12.434558,1.847723,27.666293
26.672458,-0.049882,-6.534654,4.588115,27.666293
28.510134,-0.040017,-21.074853,4.942754,27.666293
30.960368,-0.029494,-19.108219,5.684272,27.633409
32.185485,-0.010749,-21.365013,-0.054432,27.732063
33.99092,0.045483,-20.687975,1.976682,27.699178
35.860836,0.076724,-23.105968,4.265716,27.666293
37.182672,0.078697,-18.62462,6.200111,27.732063
38.14987,0.096455,-14.884791,8.843784,27.567639
38.923628,0.09777,-24.750203,3.556438,27.764947
39.923066,0.10928,-20.365575,3.040599,27.764947
38.40779,0.115528,-23.105968,3.588678,27.699178
37.988671,0.115199,-24.202124,3.395238,27.863602
38.955868,0.104347,-27.619555,9.230663,27.764947
39.342747,0.09481,-30.456666,7.199548,27.600524
39.503947,0.107307,-30.908025,2.84716,27.764947
40.084266,0.134272,-35.486091,5.394113,27.764947
39.471707,0.153345,-26.813557,8.134506,27.666293
40.148745,0.18623,-29.360509,10.16562,27.863602
40.858024,0.209249,-37.646165,9.617542,27.666293
42.147621,0.225034,-34.454414,3.395238,27.732063
44.404416,0.235886,-32.71346,2.62148,27.830717
47.144809,0.226349,-30.714585,7.135068,27.732063
49.498324,0.233913,-26.587878,10.681459,27.764947
52.141998,0.230953,-28.909151,7.167308,27.600524
55.269271,0.249369,-30.650106,3.008359,27.732063
57.912945,0.259234,-26.458918,8.908264,27.633409
59.686142,0.265811,-28.522272,14.00217,27.764947
62.684455,0.288501,-28.232113,16.226725,27.830717
65.07021,0.305601,-24.040925,15.775366,27.732063
66.875647,0.318427,-27.006996,13.840971,27.764947
67.971804,0.316782,-27.651794,17.580801,27.600524
69.745001,0.330594,-28.522272,17.9032,27.699178
70.09964,0.361506,-28.070913,15.872085,27.633409
69.551561,0.355257,-21.429492,12.390175,27.764947
67.778365,0.374659,-21.203813,12.809293,27.633409
66.101888,0.390773,-22.13877,17.161682,27.534754
65.13469,0.400309,-27.135956,17.419601,27.699178
64.006293,0.382552,-23.363887,12.809293,27.666293
62.974615,0.399652,-16.690226,11.874336,27.764947
61.169178,0.412477,-20.494535,12.390175,27.600524
60.169741,0.398008,-18.431181,10.32682,27.567639
57.558306,0.398665,-20.978134,7.941066,27.600524
54.302073,0.397021,-12.144399,8.940504,27.666293
51.04584,0.389786,-12.337838,9.456342,27.534754
48.821285,0.386498,-8.759208,8.811544,27.666293
47.918568,0.380907,-7.018253,9.133943,27.666293
45.178174,0.361506,-8.598009,7.199548,27.633409
43.437218,0.345392,-8.01769,2.137882,27.764947
43.888577,0.335527,-13.595195,0.042287,27.764947
42.50226,0.327963,-12.853677,-2.794825,27.830717
39.794106,0.305601,-8.24337,-3.278423,27.830717
38.730189,0.288501,-13.433995,-9.629686,27.896486
37.505072,0.277649,-11.080482,-7.082733,27.468985
37.956431,0.276992,-10.919282,-2.827065,27.929371
37.505072,0.267126,-9.952085,-11.209441,27.929371
36.892513,0.265153,-0.409071,-8.630249,27.732063
36.989233,0.254959,-3.987701,-5.470737,27.732063
37.214912,0.243121,-4.793699,-7.437372,27.764947
37.214912,0.236544,-4.825939,-0.69923,27.633409
33.8942,0.241476,-4.60026,-1.698668,27.896486
32.507884,0.251342,-5.212818,-7.340652,27.764947
31.186047,0.261865,-2.053307,-7.405132,27.830717
29.703011,0.260221,0.912765,-7.856491,27.797832
28.058775,0.244436,-8.30785,-8.372329,27.764947
27.059337,0.246409,-3.439623,-9.919845,27.797832
26.833658,0.264824,-4.148901,-15.20719,27.732063
24.899263,0.282253,-2.633625,-11.72528,27.764947
22.868148,0.284226,-2.375706,-5.438497,27.699178
20.353434,0.28028,-5.631937,-11.85424,27.896486
18.709198,0.29179,-7.211693,-9.210567,27.699178
18.483519,0.288173,-8.17889,-3.117224,27.797832
16.936003,0.285542,-9.694166,-3.729782,27.666293
16.323444,0.29179,-9.758646,-6.180015,27.699178
16.130005,0.281267,-6.115536,-10.177764,27.863602
16.807043,0.282253,-13.756394,-10.371204,27.863602
16.387924,0.267455,-10.274484,-5.631937,27.699178
13.93769,0.251013,-7.147213,-8.14665,27.797832
14.518009,0.256603,-12.047679,-7.405132,27.764947
16.162245,0.255617,-3.987701,-4.310101,27.99514
16.291204,0.245094,-8.952648,-9.017128,27.764947
17.322882,0.227336,-11.177202,-4.052181,27.830717
17.484081,0.218786,-7.405132,1.557563,27.99514
20.740313,0.185243,-11.56408,-5.535217,27.764947
21.256152,0.148413,-6.147776,-6.824814,27.764947
21.159432,0.135259,-9.275047,-6.534654,27.732063
22.06215,0.148741,-8.533529,-6.470175,28.455527
20.998232,0.154332,-9.242807,-6.212255,27.896486
22.126629,0.150386,-14.014314,-13.724154,27.863602
21.96543,0.12638,-7.050493,-15.27167,27.797832
23.899825,0.153345,-7.953211,-5.245058,27.732063
24.061025,0.16913,-7.437372,-3.117224,27.830717
23.351746,0.195109,-13.337275,-8.27561,27.830717
23.255027,0.20629,-11.306161,-11.983199,27.764947
20.321194,0.215826,-6.276735,-10.435684,27.732063
19.128317,0.20892,-12.853677,-3.600823,27.764947
18.547999,0.19774,-7.437372,3.814357,27.633409
18.838158,0.219772,-9.468486,-4.4713,27.666293
19.289517,0.226678,-9.500726,-9.113847,27.830717
19.386236,0.244765,-4.084421,-1.634188,27.633409
19.353997,0.240161,-7.501852,-3.568583,27.764947
18.16112,0.229967,-3.794262,-6.728094,27.929371
16.936003,0.207605,0.945005,-5.148338,27.863602
16.936003,0.175378,-0.79595,-9.984325,27.863602
14.808168,0.178995,-1.859867,-6.147776,27.666293
13.873211,0.176036,3.201799,-4.37458,27.666293
13.744251,0.163868,-4.245621,-13.176076,27.797832
13.679771,0.164855,8.037786,-7.888731,27.732063
12.519134,0.16058,4.652595,-8.920408,27.764947
9.295143,0.161238,-0.76371,-4.729219,27.764947
7.812107,0.159922,-1.182829,1.622043,27.764947
5.168434,0.18327,-1.634188,-5.406258,27.534754
2.589241,0.173405,8.714824,-6.405695,27.666293
-0.409071,0.143809,7.070589,-1.311789,27.863602
-2.021067,0.111253,10.649219,0.622606,27.896486
-2.311226,0.097441,8.585865,-1.666428,27.896486
-4.50354,0.069818,11.745376,-10.145524,27.797832
-6.437935,0.016874,14.904888,-9.823125,27.896486
-8.21113,-0.024561,11.197298,-2.730345,27.600524
-8.726968,-0.073559,18.290079,0.332447,27.337446
-11.112722,-0.112034,20.869273,-7.824251,27.764947
-13.079356,-0.13045,11.680896,-7.759771,27.797832
-15.11047,-0.159717,10.649219,-1.182829,27.929371
-15.690789,-0.164321,17.516321,-4.793699,27.699178
-14.820311,-0.160704,15.968805,-7.340652,27.830717
-16.593506,-0.174515,20.869273,-6.373455,27.830717
-17.528464,-0.18175,16.645843,-8.436809,27.764947
-17.399504,-0.206413,16.355684,-7.630811,27.764947
-18.91478,-0.219896,20.353434,-5.341778,27.764947
-18.91478,-0.256069,20.611353,-7.018253,27.764947
-20.107656,-0.261989,22.932627,-8.726968,27.929371
-19.108219,-0.262317,12.938253,-4.084421,27.732063
-16.754706,-0.273498,14.26009,-5.535217,27.797832
-16.657986,-0.311645,14.872648,-4.277861,27.830717
-15.916468,-0.326772,12.777054,-3.762022,27.732063
-15.787509,-0.326443,13.357372,-10.887042,27.830717
-14.111033,-0.33861,21.93319,-11.6608,27.666293
-13.820874,-0.340912,24.673583,-12.370078,27.699178
-15.36839,-0.336637,20.224474,-6.824814,27.732063
-14.465672,-0.338939,21.223912,-7.179453,27.600524
-13.949834,-0.329402,19.515196,-13.047116,27.896486
-13.401755,-0.336966,23.835345,-8.01769,27.600524
-14.691352,-0.326114,13.196172,-1.215069,27.666293
-14.336713,-0.326443,11.455217,-2.698105,27.764947
-13.433995,-0.313946,12.970493,-5.277298,27.699178
-13.305036,-0.314933,12.164495,-6.857054,27.830717
-13.659675,-0.308685,14.646969,-6.147776,27.633409
-14.078793,-0.302108,11.584177,-5.470737,27.764947
-10.983762,-0.289283,11.906576,-10.113285,27.863602
-8.501289,-0.297175,9.875461,-8.30785,27.732063
-7.98545,-0.30737,7.973306,-6.921533,27.797832
-7.018253,-0.291914,10.584739,-3.923222,27.633409
-5.664177,-0.28731,12.067775,-5.083858,27.797832
-4.922659,-0.287968,10.971618,-5.470737,27.732063
-5.535217,-0.299477,6.58699,-2.956024,27.633409
-3.923222,-0.296189,6.006671,-7.147213,27.863602
-2.569145,-0.293887,8.102266,-3.729782,27.600524
-1.215069,-0.292243,7.941066,-2.246746,27.666293
-0.634751,-0.310987,4.974994,-8.565769,27.732063
-0.98939,-0.310329,7.618667,-6.180015,27.732063
0.493646,-0.308356,3.620918,-10.242244,27.896486
1.138445,-0.289612,4.297956,-3.052744,27.468985
1.073965,-0.279418,6.038911,1.396364,27.666293
0.203487,-0.262317,3.911077,-3.600823,27.764947
-0.118912,-0.249821,2.492521,6.071151,27.732063
1.976682,-0.2245,0.364687,6.45803,27.764947
2.331321,-0.209044,0.558126,6.65147,27.50187
1.718763,-0.194904,-0.312352,11.616417,27.600524
2.105642,-0.186354,4.007797,6.61923,27.699178
1.654283,-0.157086,2.041162,6.812669,27.699178
0.042287,-0.163335,2.137882,6.61923,27.633409
-2.053307,-0.194575,2.137882,4.781555,27.600524
-2.117787,-0.184381,3.749877,5.877712,27.600524
-1.698668,-0.190958,3.298519,0.235727,27.732063
-1.988827,-0.204112,3.427478,2.94388,27.797832
-2.343466,-0.219896,5.974431,5.555313,27.633409
-3.020504,-0.222856,-0.312352,11.777616,27.567639
-3.762022,-0.220225,1.009485,11.971056,27.633409
-4.60026,-0.224829,2.81492,8.876024,27.666293
-4.019941,-0.252781,5.652032,12.325695,27.797832
-4.729219,-0.264291,6.329071,12.648094,27.666293
-4.729219,-0.268237,1.235164,15.130567,27.534754
-4.890419,-0.261331,3.524198,11.390737,27.633409
-4.37458,-0.253767,3.427478,5.426353,27.732063
-4.37458,-0.245875,3.878837,11.971056,27.764947
-5.148338,-0.242916,8.198986,13.840971,27.666293
-5.470737,-0.223514,3.072839,11.100578,27.633409
-6.986013,-0.219567,4.040037,11.616417,27.699178
-8.11441,-0.199837,3.911077,13.583051,27.699178
-9.597446,-0.177475,2.041162,17.9032,27.666293
-11.75752,-0.148536,11.487457,21.96543,27.567639
-12.756957,-0.103484,10.649219,17.516321,27.666293
-13.143836,-0.114994,1.654283,13.421852,27.567639
-13.820874,-0.134396,10.45578,18.515759,27.534754
-16.561266,-0.157086,7.070589,13.96993,27.699178
-18.78582,-0.17879,6.71595,7.779867,27.797832
-20.591255,-0.215621,9.198423,5.329633,27.863602
-21.816371,-0.253439,10.19786,8.360185,27.699178
-23.363887,-0.267579,4.974994,10.29458,27.797832
-23.525086,-0.290269,0.719326,8.521385,27.699178
-22.880288,-0.306383,8.553625,11.584177,27.732063
-22.783569,-0.29882,6.42579,13.067213,27.699178
-23.686286,-0.296846,10.745939,17.516321,27.666293
-26.136519,-0.309343,8.005546,20.514634,27.666293
-26.684597,-0.32151,5.780992,13.228412,27.633409
-26.878037,-0.328416,11.422977,9.972181,27.764947
-27.877474,-0.320852,6.58699,12.970493,27.699178
-28.006433,-0.326443,13.421852,14.16337,27.600524
-28.135393,-0.331047,11.809856,9.198423,27.666293
-27.426115,-0.3442,5.394113,8.908264,27.600524
-27.006996,-0.332691,11.842096,8.908264,27.699178
-28.618992,-0.302766,10.939378,5.587553,27.863602
-29.650669,-0.269552,8.295705,1.686523,27.797832
-29.553949,-0.275143,11.390737,1.493084,27.830717
-29.973068,-0.278102,7.231788,5.007234,27.600524
-30.198747,-0.28731,8.070026,4.555875,27.863602
-30.617866,-0.300135,11.100578,8.198986,27.797832
-29.650669,-0.284679,6.748189,3.137319,27.732063
-28.844671,-0.280733,9.714262,4.426916,27.797832
-30.102027,-0.26725,12.873773,10.101141,27.732063
-31.714023,-0.266592,6.135631,1.686523,27.666293
-31.842982,-0.277116,6.65147,2.266841,27.863602
-32.100901,-0.265277,7.425228,0.235727,27.699178
-32.971379,-0.277116,3.814357,2.68596,27.633409
-33.326018,-0.2929,9.037223,8.231225,27.764947
-33.293778,-0.297833,10.2301,0.816045,28.126679
-32.906899,-0.30737,7.199548,-4.310101,28.06091
-34.325455,-0.325785,8.263465,-2.794825,27.633409
-34.680094,-0.321839,9.295143,2.62148,27.962256
-34.196495,-0.299148,7.844347,4.426916,27.699178
-33.261538,-0.291256,10.35906,-1.892107,27.830717
-32.64898,-0.281719,9.617542,-5.760897,27.764947
-32.391061,-0.275471,5.974431,-0.441311,27.764947
-31.681783,-0.26166,10.29458,4.684835,27.666293
-30.875785,-0.257714,2.62148,-1.440748,27.732063
-30.166507,-0.253439,6.58699,-4.954899,27.666293
-30.327707,-0.23009,10.3913,-3.213944,27.666293
-29.715148,-0.214306,4.588115,-2.762585,27.929371
-29.29603,-0.197535,5.329633,-3.020504,27.666293
-30.134267,-0.196877,7.941066,-2.150027,27.633409
-30.682346,-0.183394,1.170684,1.525323,27.732063
-31.520583,-0.171556,1.976682,3.234039,27.830717
-32.229861,-0.143604,9.488582,-1.988827,27.732063
-33.390498,-0.122229,-2.246746,-4.922659,28.093795
-34.680094,-0.11335,1.557563,-2.440186,27.633409
-36.711208,-0.095921,2.331321,0.687086,27.863602
-37.001367,-0.0706,0.525886,-4.43906,27.732063
-38.516642,-0.066325,6.61923,-7.824251,27.633409
-40.096398,-0.048238,3.298519,-4.69698,27.863602
-41.676153,-0.03048,7.941066,-3.439623,27.600524
-42.51439,-0.010092,7.747627,-4.245621,27.4361
-43.255908,-0.005817,6.68371,-7.663051,27.666293
-45.415982,-0.008119,11.197298,-7.147213,27.896486
-45.158063,-0.000555,8.876024,-1.311789,27.896486
-44.126386,0.028383,11.003858,1.557563,27.699178
-44.384305,0.038578,8.553625,-3.923222,27.830717
-43.707267,0.028054,6.329071,-9.049367,27.797832
-43.417108,0.015558,6.61923,-4.858179,27.896486
-41.676153,0.028712,7.425228,-1.279549,27.863602
-40.773436,0.04088,9.037223,-4.181141,27.863602
-39.838478,0.056664,6.780429,-7.147213,27.962256
-38.097524,0.068832,3.362998,-5.245058,27.732063
-36.227609,0.059624,-0.086672,-2.827065,27.797832
-34.325455,0.079026,6.52251,-1.182829,27.99514
-33.487217,0.11487,3.685398,-0.69923,27.764947
-31.617303,0.130655,2.137882,-3.794262,27.863602
-30.295467,0.154989,7.844347,-6.373455,27.764947
-29.00587,0.170774,-1.02163,-3.375143,27.863602
-28.618992,0.164855,7.747627,1.235164,27.99514
-28.844671,0.165184,1.751003,1.009485,27.929371
-27.071476,0.158936,3.330759,1.589803,27.797832
-26.104279,0.159593,0.429166,2.589241,27.666293
-25.395001,0.159264,-3.084984,-3.471863,27.830717
-24.298844,0.167815,0.525886,-2.278986,27.929371
-23.686286,0.188203,2.94388,-1.376269,27.929371
-22.33221,0.201028,4.781555,-2.117787,27.666293
-22.33221,0.199055,2.97612,-2.311226,27.764947
-20.816934,0.213524,4.717075,-3.504103,27.764947
-18.463421,0.228651,0.461406,-0.95715,27.732063
-14.852551,0.235557,-4.213381,-0.409071,27.764947
-11.822,0.237859,-9.468486,2.428041,27.567639
-9.307287,0.216484,-6.824814,-5.438497,27.863602
-5.019379,0.205632,-15.723029,-5.599697,27.764947
-1.634188,0.184915,-16.238867,-1.956587,27.732063
1.686523,0.141178,-13.240556,3.266279,27.732063
5.168434,0.105662,-6.631374,9.004983,27.50187
7.779867,0.054033,-1.376269,-2.085547,27.764947
13.454092,0.004049,-6.470175,0.300207,27.830717
17.032722,-0.031796,-12.176639,-1.795388,27.797832
21.514071,-0.066982,-16.238867,-6.018816,27.863602
25.447341,-0.073888,-6.921533,-2.891545,27.699178
28.284454,-0.096579,-8.662489,-4.858179,27.699178
31.218287,-0.118611,-14.401192,-0.89267,27.633409
31.379486,-0.111706,-16.980385,-2.762585,27.699178
34.345559,-0.128148,-12.241119,-2.988264,27.732063
37.279392,-0.124202,-10.790323,6.748189,27.732063
40.438905,-0.131108,-14.788071,0.783805,27.764947
43.759617,-0.139329,-11.983199,-1.311789,27.797832
43.308258,-0.147221,-11.950959,-0.86043,27.666293
46.048652,-0.146563,-22.783569,1.879963,27.830717
47.209289,-0.168925,-22.29997,2.234602,27.896486
46.72569,-0.180763,-14.175513,3.040599,27.699178
47.789608,-0.194575,-14.143273,-0.666991,27.699178
48.853525,-0.203454,-16.529026,-5.341778,27.764947
51.30376,-0.191944,-15.723029,-3.633062,27.797832
52.947996,-0.198521,-8.791448,-0.634751,27.830717
54.721192,-0.17879,-20.526775,0.493646,27.797832
56.236469,-0.166294,-10.919282,-2.891545,27.666293
57.364867,-0.167281,-3.084984,-6.792574,27.797832
56.655588,-0.157415,-13.595195,-3.342903,27.732063
55.333751,-0.166623,-11.88648,-1.537468,27.764947
56.623348,-0.172542,-13.595195,-9.726406,27.830717
58.525504,-0.192273,-12.595758,-7.469612,27.732063
59.557182,-0.22746,-12.724717,-0.183392,27.633409
60.105261,-0.205756,-13.176076,-2.440186,27.764947
58.718944,-0.206085,-8.598009,2.041162,27.633409
58.589984,-0.220883,-7.437372,5.103954,27.764947
57.364867,-0.234037,-9.017128,3.878837,27.600524
53.463835,-0.216937,-2.988264,2.492521,27.666293
53.109196,-0.183065,-2.859305,-0.054432,27.764947
52.367678,-0.13604,-5.631937,5.394113,27.764947
51.787359,-0.096579,-9.307287,7.135068,27.732063
50.530002,-0.045607,-12.305598,11.036098,27.600524
50.723441,-0.009434,-11.918719,19.128317,27.567639
50.014163,0.021149,-9.146087,19.869835,27.534754
48.402166,0.033974,-14.207753,18.934878,27.666293
47.434969,0.05798,-13.466235,14.356809,27.534754
45.436093,0.073435,-8.17889,2.331321,27.732063
46.500011,0.09218,-13.853114,-13.208316,27.633409
47.01585,0.088234,-9.371767,-30.553386,27.863602
48.918005,0.111582,-7.469612,-29.908588,27.863602
49.175925,0.13197,-9.500726,-28.070913,27.863602
51.013601,0.144138,-7.179453,-27.135956,27.99514
51.14256,0.151701,-8.14665,-19.978697,27.962256
49.788483,0.170116,-11.338401,-16.174387,27.896486
48.789046,0.164197,-7.727531,-9.242807,27.863602
50.594482,0.15762,-7.630811,-4.6325,27.896486
51.851839,0.162882,-7.824251,-5.438497,27.896486
52.690077,0.16354,-6.695854,-2.988264,27.929371
54.366553,0.184586,-15.561829,-3.181704,27.732063
55.140311,0.192149,-19.301659,-5.245058,27.699178
55.88183,0.229967,-11.75752,-8.855928,27.830717
54.527753,0.266469,-10.693603,-8.920408,27.863602
54.398793,0.293105,-10.500163,-5.212818,27.732063
55.043592,0.309219,-13.176076,4.717075,27.567639
55.365991,0.299353,-16.851426,9.617542,27.600524
55.559431,0.282582,-9.887605,6.36131,27.600524
55.365991,0.275348,-11.6608,4.942754,27.666293
56.945748,0.27469,-13.143836,3.685398,27.699178
56.333189,0.289159,-10.854802,3.362998,27.600524
54.527753,0.278636,-10.596883,3.266279,27.633409
52.303198,0.305273,-12.015439,3.201799,27.732063
51.851839,0.326977,-14.304473,4.265716,27.666293
50.304322,0.340788,-16.464547,2.97612,27.633409
